route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,peak_flag,fare_id,wheelchair_accessible,bikes_allowed
100259,80518,657907507,"University District Roosevelt","LOCAL",1,7426805,20067004,0,101,1,1
100259,80518,657907537,"University District Roosevelt","LOCAL",1,7426806,20067004,0,101,1,1
100259,80518,657907657,"University District Roosevelt","LOCAL",1,7426810,20067004,0,101,1,1
100259,80518,657907737,"University District Roosevelt","LOCAL",1,7426810,20067004,0,101,1,1
100259,80518,657907757,"University District Roosevelt","LOCAL",1,7426809,20067004,0,101,1,1
100259,80518,657907767,"University District Roosevelt","LOCAL",1,7426807,20067004,0,101,1,1
100259,80518,657907907,"University District Roosevelt","LOCAL",1,7426806,20067004,0,101,1,1
100259,80518,657907917,"University District Roosevelt","LOCAL",1,7426808,20067004,0,101,1,1
100259,80518,657907967,"University District Roosevelt","LOCAL",1,7426813,20067004,0,101,1,1
100259,80518,657907977,"University District Roosevelt","LOCAL",1,7426805,20067004,0,101,1,1
100259,80518,657907987,"University District Roosevelt","LOCAL",1,7426808,20067004,0,101,1,1
100259,80518,657908057,"University District Roosevelt","LOCAL",1,7426813,20067004,0,101,1,1
100259,80518,657908077,"University District Roosevelt","LOCAL",1,7426809,20067004,0,101,1,1
100259,80518,657908117,"University District Roosevelt","LOCAL",1,7426812,20067004,0,101,1,1
100259,80518,657908147,"University District Roosevelt","LOCAL",1,7426819,20067004,0,101,1,1
100259,80518,657908167,"University District Roosevelt","LOCAL",1,7426812,20067004,0,101,1,1
100259,80518,657908307,"University District Roosevelt","LOCAL",1,7426816,20067004,0,101,1,1
100259,80518,657908397,"University District Roosevelt","LOCAL",1,7426808,20067004,0,101,1,1
100259,80518,657908407,"University District Roosevelt","LOCAL",1,7426804,20067004,0,101,1,1
100259,80518,657908417,"University District Roosevelt","LOCAL",1,7426804,20067004,0,101,1,1
100259,80518,657908427,"University District Roosevelt","LOCAL",1,7426814,20067004,0,101,1,1
100259,80518,657908437,"University District Roosevelt","LOCAL",1,7426807,20067004,0,101,1,1
100259,80518,657908457,"University District Roosevelt","LOCAL",1,7426813,20067004,0,101,1,1
100259,80518,657908577,"University District Roosevelt","LOCAL",1,7426818,20067004,0,101,1,1
100259,80518,657908587,"University District Roosevelt","LOCAL",1,7426809,20067004,0,101,1,1
100259,80518,657908647,"University District Roosevelt","LOCAL",1,7426809,20067004,0,101,1,1
100259,80518,657908667,"University District Roosevelt","LOCAL",1,7426804,20067004,0,101,1,1
100259,80518,657908797,"University District Roosevelt","LOCAL",1,7426810,20067004,0,101,1,1
100259,80518,657908807,"University District Roosevelt","LOCAL",1,7426811,20067004,0,101,1,1
100259,80518,657908857,"University District Roosevelt","LOCAL",1,7426811,20067004,0,101,1,1
100259,80518,657908917,"University District Roosevelt","LOCAL",1,7426804,20067004,0,101,1,1
100259,80518,657908977,"University District Roosevelt","LOCAL",1,7426808,20067004,0,101,1,1
100259,80518,657909097,"University District Roosevelt","LOCAL",1,7426817,20067004,0,101,1,1
100259,80518,657909107,"University District Roosevelt","LOCAL",1,7426812,20067004,0,101,1,1
100259,80518,657909177,"University District Roosevelt","LOCAL",1,7426809,20067004,0,101,1,1
100259,80518,657909187,"University District Roosevelt","LOCAL",1,7426812,20067004,0,101,1,1
100259,80518,657909197,"University District Roosevelt","LOCAL",1,7426814,20067004,0,101,1,1
100259,80518,657909207,"University District Roosevelt","LOCAL",1,7426815,20067004,0,101,1,1
100259,80518,657909217,"University District Roosevelt","LOCAL",1,7426803,20067004,0,101,1,1
100259,80518,657909307,"University District Roosevelt","LOCAL",1,7426803,20067004,0,101,1,1
100259,80518,657909327,"University District Roosevelt","LOCAL",1,7426818,20067004,0,101,1,1
100259,80518,657909357,"University District Roosevelt","LOCAL",1,7426810,20067004,0,101,1,1
100259,80518,657909367,"University District Roosevelt","LOCAL",1,7426812,20067004,0,101,1,1
100259,80518,657909517,"University District Roosevelt","LOCAL",1,7426817,20067004,0,101,1,1
100259,80518,657909527,"University District Roosevelt","LOCAL",1,7426819,20067004,0,101,1,1
100259,80518,657909537,"University District Roosevelt","LOCAL",1,7426807,20067004,0,101,1,1
100259,80518,657909637,"University District Roosevelt","LOCAL",1,7426809,20067004,0,101,1,1
100259,80518,657909647,"University District Roosevelt","LOCAL",1,7426807,20067004,0,101,1,1
100259,80518,657909657,"University District Roosevelt","LOCAL",1,7426811,20067004,0,101,1,1
100259,80518,657909677,"University District Roosevelt","LOCAL",1,7426805,20067004,0,101,1,1
100259,80518,657909727,"University District Roosevelt","LOCAL",1,7426819,20067004,0,101,1,1
100259,80518,657909747,"University District Roosevelt","LOCAL",1,7426803,20067004,0,101,1,1
100259,80518,657909777,"University District Roosevelt","LOCAL",1,7426805,20067004,0,101,1,1
100259,80518,657909837,"University District Roosevelt","LOCAL",1,7426815,20067004,0,101,1,1
100259,80518,657909847,"University District Roosevelt","LOCAL",1,7426814,20067004,0,101,1,1
100259,80518,657909927,"University District Roosevelt","LOCAL",1,7426803,20067004,0,101,1,1
100259,80518,657909937,"University District Roosevelt","LOCAL",1,7426805,20067004,0,101,1,1
100259,80518,657909987,"University District Roosevelt","LOCAL",1,7426813,20067004,0,101,1,1
100259,80518,657911807,"University District Roosevelt","LOCAL",1,7426812,20067004,0,101,1,1
100259,80518,657911817,"University District Roosevelt","LOCAL",1,7426816,20067004,0,101,1,1
100259,80518,657911827,"University District Roosevelt","LOCAL",1,7426817,20067004,0,101,1,1
100259,80518,657911837,"University District Roosevelt","LOCAL",1,7426813,20067004,0,101,1,1
100225,80518,657911987,"University District Roosevelt Station","LOCAL",1,7426705,40045008,0,101,1,1
100269,80518,657911997,"Northgate Station Sand Point","LOCAL",0,7426705,11075002,0,101,1,1
100225,80518,657912367,"University District Roosevelt Station","LOCAL",1,7426750,40045008,0,101,1,1
100269,80518,657912387,"Northgate Station Sand Point","LOCAL",0,7426750,11075002,0,101,1,1
100225,80518,657912487,"University District Roosevelt Station","LOCAL",1,7426707,40045008,0,101,1,1
100269,80518,657912507,"Northgate Station Sand Point","LOCAL",0,7426707,11075002,0,101,1,1
100225,80518,657912697,"University District Roosevelt Station","LOCAL",1,7426709,40045008,0,101,1,1
100269,80518,657912787,"Northgate Station Sand Point","LOCAL",0,7426709,11075002,0,101,1,1
100225,80518,657912987,"University District Roosevelt Station","LOCAL",1,7426751,40045008,0,101,1,1
100269,80518,657913057,"Northgate Station Sand Point","LOCAL",0,7426751,11075002,0,101,1,1
100225,80518,657913267,"University District Roosevelt Station","LOCAL",1,7426710,40045008,0,101,1,1
100225,80518,657913287,"University District Roosevelt Station","LOCAL",1,7426708,40045008,0,101,1,1
100225,80518,657913327,"University District Roosevelt Station","LOCAL",1,7426715,40045008,0,101,1,1
100269,80518,657913347,"Northgate Station Sand Point","LOCAL",0,7426710,11075002,0,101,1,1
100269,80518,657913397,"Northgate Station Sand Point","LOCAL",0,7426708,11075002,0,101,1,1
100269,80518,657913407,"Northgate Station Sand Point","LOCAL",0,7426715,11075002,0,101,1,1
100225,80518,657913527,"University District Roosevelt Station","LOCAL",1,7426714,40045008,0,101,1,1
100225,80518,657913557,"University District Roosevelt Station","LOCAL",1,7426704,40045008,0,101,1,1
100269,80518,657913567,"Northgate Station Sand Point","LOCAL",0,7426714,11075002,0,101,1,1
100269,80518,657913607,"Northgate Station Sand Point","LOCAL",0,7426704,11075002,0,101,1,1
100225,80518,657913937,"University District Roosevelt Station","LOCAL",1,7426717,40045008,0,101,1,1
100225,80518,657913957,"University District Roosevelt Station","LOCAL",1,7426710,40045008,0,101,1,1
100269,80518,657913977,"Northgate Station Sand Point","LOCAL",0,7426717,11075002,0,101,1,1
100269,80518,657913987,"Northgate Station Sand Point","LOCAL",0,7426710,11075002,0,101,1,1
100225,80518,657914127,"University District Roosevelt Station","LOCAL",1,7426716,40045008,0,101,1,1
100225,80518,657914137,"University District Roosevelt Station","LOCAL",1,7426784,40045008,0,101,1,1
100269,80518,657914197,"Northgate Station Sand Point","LOCAL",0,7426784,11075002,0,101,1,1
100269,80518,657914207,"Northgate Station Sand Point","LOCAL",0,7426716,11075002,0,101,1,1
100225,80518,657914317,"University District Roosevelt Station","LOCAL",1,7426743,40045008,0,101,1,1
100225,80518,657914337,"University District Roosevelt Station","LOCAL",1,7426751,40045008,0,101,1,1
100269,80518,657914347,"Northgate Station Sand Point","LOCAL",0,7426743,11075002,0,101,1,1
100269,80518,657914367,"Northgate Station Sand Point","LOCAL",0,7426751,11075002,0,101,1,1
100225,80518,657914607,"University District Roosevelt Station","LOCAL",1,7426747,40045008,0,101,1,1
100225,80518,657914617,"University District Roosevelt Station","LOCAL",1,7426751,40045008,0,101,1,1
100269,80518,657914637,"Northgate Station Sand Point","LOCAL",0,7426747,11075002,0,101,1,1
100269,80518,657914647,"Northgate Station Sand Point","LOCAL",0,7426751,11075002,0,101,1,1
100225,80518,657914847,"University District Roosevelt Station","LOCAL",1,7426718,40045008,0,101,1,1
100269,80518,657914877,"Northgate Station Sand Point","LOCAL",0,7426718,11075002,0,101,1,1
100259,80518,657919307,"University District Roosevelt","LOCAL",1,7426807,20067004,0,101,1,1
100259,80518,657919317,"University District Roosevelt","LOCAL",1,7426816,20067004,0,101,1,1
100259,80518,657919327,"University District Roosevelt","LOCAL",1,7426817,20067004,0,101,1,1
100224,80518,659992097,"University Of Washington Medical Center Wallingford","LOCAL",1,7427197,20044006,0,101,1,1
100224,80518,659992287,"University Of Washington Medical Center Wallingford","LOCAL",1,7427196,20044006,0,101,1,1
100224,80518,659992427,"University Of Washington Medical Center Wallingford","LOCAL",1,7427198,20044006,0,101,1,1
100224,80518,659992697,"University Of Washington Medical Center Wallingford","LOCAL",1,7427195,20044006,0,101,1,1
100224,80518,659992777,"University Of Washington Medical Center Wallingford","LOCAL",1,7427203,20044006,0,101,1,1
100224,80518,659992997,"University Of Washington Medical Center Wallingford","LOCAL",1,7427199,20044006,0,101,1,1
100224,80518,659993107,"University Of Washington Medical Center Wallingford","LOCAL",1,7427194,20044006,0,101,1,1
100224,80518,659993607,"University Of Washington Medical Center Wallingford","LOCAL",1,7427192,20044006,0,101,1,1
100101,18999,660151247,"Westwood Village Via 35th Ave SW","LOCAL",0,7450741,21021005,0,101,1,1
100016,80518,660495677,"Burton","LOCAL",0,7426475,21118003,0,101,1,1
102736,19842,661153017,"Downtown Seattle Westwood Village","LOCAL",1,7427425,10678003,0,101,1,1
102736,19842,661153027,"Downtown Seattle Westwood Village","LOCAL",1,7427399,10678003,0,101,1,1
102736,19842,661153037,"Burien Transit Center Westwood Village","LOCAL",0,7427399,21678004,0,101,1,1
102736,19842,661153057,"Burien Transit Center Westwood Village","LOCAL",0,7427425,21678004,0,101,1,1
102736,19842,661153067,"Burien Transit Center Westwood Village","LOCAL",0,7427397,21678004,0,101,1,1
102736,19842,661153077,"Downtown Seattle Westwood Village","LOCAL",1,7427397,10678003,0,101,1,1
102736,19842,661153087,"Downtown Seattle Westwood Village","LOCAL",1,7427424,10678003,0,101,1,1
102736,19842,661153137,"Burien Transit Center Westwood Village","LOCAL",0,7427424,21678004,0,101,1,1
102736,17753,661157717,"Downtown Seattle Westwood Village","LOCAL",1,7449912,10678003,0,101,1,1
102736,17753,661157737,"Downtown Seattle Westwood Village","LOCAL",1,7449911,10678003,0,101,1,1
100297,80518,661700977,"Kent East Hill","LOCAL",0,7426949,41914001,0,900,1,1
100297,80518,661700987,"Kent East Hill","LOCAL",0,7426949,41914001,0,900,1,1
100297,80518,661700997,"Kent East Hill","LOCAL",0,7426949,41914001,0,900,1,1
100297,80518,661701007,"Kent East Hill","LOCAL",0,7426949,41914001,0,900,1,1
100297,80518,661701017,"Downtown Kent","LOCAL",0,7426949,41914021,0,900,1,1
100512,20528,662121917,"Tukwila Link Station International Boulevard","LOCAL",1,7426123,10671003,0,101,1,1
100512,20528,662123557,"Federal Way Transit Center International Boulevard","LOCAL",0,7426111,21671004,0,101,1,1
100512,20528,662123707,"Federal Way Transit Center International Boulevard","LOCAL",0,7426128,21671004,0,101,1,1
100512,18999,662222197,"Tukwila Link Station International Boulevard","LOCAL",1,7449658,10671003,0,101,1,1
100512,18999,662222957,"Tukwila Link Station International Boulevard","LOCAL",1,7449591,10671002,0,101,1,1
100512,18999,662222967,"Federal Way Transit Center International Boulevard","LOCAL",0,7449588,21671004,0,101,1,1
100512,18999,662222977,"Federal Way Transit Center International Boulevard","LOCAL",0,7449590,21671004,0,101,1,1
100229,20528,662678057,"Shoreline Greenwood","LOCAL",0,7427623,11005003,0,101,1,1
100229,20528,662678137,"Downtown Seattle Greenwood","LOCAL",1,7427626,20005010,0,101,1,1
100229,20528,662678187,"Shoreline Greenwood","LOCAL",0,7427622,11005003,0,101,1,1
100101,20528,662678197,"Downtown Seattle Via 35th Ave SW","LOCAL",1,7427623,10021372,0,101,1,1
100101,20528,662678227,"Downtown Seattle Via 35th Ave SW","LOCAL",1,7427625,10021372,0,101,1,1
100229,20528,662678237,"Downtown Seattle Greenwood","LOCAL",1,7427621,20005010,0,101,1,1
100101,20528,662678247,"Downtown Seattle Via 35th Ave SW","LOCAL",1,7427622,10021372,0,101,1,1
100229,20528,662678337,"Shoreline Greenwood","LOCAL",0,7427625,11005003,0,101,1,1
100101,20528,662678357,"Westwood Village Via 35th Ave SW","LOCAL",0,7427626,21021004,0,101,1,1
100229,20528,662678437,"Shoreline Greenwood","LOCAL",0,7427624,11005003,0,101,1,1
100101,20528,662678487,"Downtown Seattle Via 35th Ave SW","LOCAL",1,7427624,10021372,0,101,1,1
100101,20528,662678697,"Downtown Seattle Via 35th Ave SW","LOCAL",1,7427627,10021372,0,101,1,1
100229,20528,662678707,"Shoreline Greenwood","LOCAL",0,7427627,11005003,0,101,1,1
100101,20528,662679517,"Westwood Village Via 35th Ave SW","LOCAL",0,7427621,21021004,0,101,1,1
102615,20528,662679997,"Aurora Village Transit Center","LOCAL",0,7427633,11675008,0,101,1,1
102615,20528,662680017,"Aurora Village Transit Center","LOCAL",0,7427638,11675008,0,101,1,1
102615,20528,662680047,"Aurora Village Transit Center","LOCAL",0,7427633,11675008,0,101,1,1
102615,20528,662680087,"Aurora Village Transit Center","LOCAL",0,7427638,11675008,0,101,1,1
102615,20528,662680117,"Aurora Village Transit Center","LOCAL",0,7427633,11675008,0,101,1,1
102615,20528,662680137,"Aurora Village Transit Center","LOCAL",0,7427637,11675008,0,101,1,1
102615,20528,662680157,"Aurora Village Transit Center","LOCAL",0,7427636,11675008,0,101,1,1
102615,20528,662680167,"Aurora Village Transit Center","LOCAL",0,7427634,11675008,0,101,1,1
102615,20528,662680187,"Aurora Village Transit Center","LOCAL",0,7427638,11675008,0,101,1,1
102615,20528,662680207,"Aurora Village Transit Center","LOCAL",0,7427642,11675008,0,101,1,1
102615,20528,662680247,"Aurora Village Transit Center","LOCAL",0,7427637,11675008,0,101,1,1
102615,20528,662680257,"Aurora Village Transit Center","LOCAL",0,7427636,11675008,0,101,1,1
102615,20528,662680267,"Aurora Village Transit Center","LOCAL",0,7427634,11675008,0,101,1,1
102615,20528,662680297,"Aurora Village Transit Center","LOCAL",0,7427638,11675008,0,101,1,1
102615,20528,662680307,"Aurora Village Transit Center","LOCAL",0,7427642,11675008,0,101,1,1
102615,20528,662680317,"Aurora Village Transit Center","LOCAL",0,7427643,11675008,0,101,1,1
102615,20528,662680357,"Aurora Village Transit Center","LOCAL",0,7427637,11675008,0,101,1,1
102615,20528,662680367,"Aurora Village Transit Center","LOCAL",0,7427636,11675008,0,101,1,1
102615,20528,662680377,"Aurora Village Transit Center","LOCAL",0,7427634,11675008,0,101,1,1
102615,20528,662680407,"Aurora Village Transit Center","LOCAL",0,7427638,11675008,0,101,1,1
102615,20528,662680417,"Aurora Village Transit Center","LOCAL",0,7427642,11675008,0,101,1,1
102615,20528,662680437,"Aurora Village Transit Center","LOCAL",0,7427639,11675008,0,101,1,1
102615,20528,662680457,"Aurora Village Transit Center","LOCAL",0,7427633,11675008,0,101,1,1
102615,20528,662680477,"Aurora Village Transit Center","LOCAL",0,7427636,11675008,0,101,1,1
102615,20528,662680497,"Aurora Village Transit Center","LOCAL",0,7427634,11675008,0,101,1,1
102615,20528,662680517,"Aurora Village Transit Center","LOCAL",0,7427638,11675008,0,101,1,1
102615,20528,662680527,"Aurora Village Transit Center","LOCAL",0,7427642,11675008,0,101,1,1
102615,20528,662680537,"Aurora Village Transit Center","LOCAL",0,7427643,11675008,0,101,1,1
102615,20528,662680557,"Aurora Village Transit Center","LOCAL",0,7427641,11675008,0,101,1,1
102615,20528,662680577,"Aurora Village Transit Center","LOCAL",0,7427633,11675008,0,101,1,1
102615,20528,662680587,"Aurora Village Transit Center","LOCAL",0,7427637,11675008,0,101,1,1
102615,20528,662680617,"Aurora Village Transit Center","LOCAL",0,7427638,11675008,0,101,1,1
102615,20528,662680627,"Aurora Village Transit Center","LOCAL",0,7427642,11675008,0,101,1,1
102615,20528,662680637,"Aurora Village Transit Center","LOCAL",0,7427643,11675008,0,101,1,1
102615,20528,662680657,"Aurora Village Transit Center","LOCAL",0,7427640,11675008,0,101,1,1
102615,20528,662680667,"Aurora Village Transit Center","LOCAL",0,7427639,11675008,0,101,1,1
102615,20528,662680697,"Aurora Village Transit Center","LOCAL",0,7427636,11675008,0,101,1,1
102615,20528,662680727,"Aurora Village Transit Center","LOCAL",0,7427648,11675008,0,101,1,1
102615,20528,662680737,"Aurora Village Transit Center","LOCAL",0,7427643,11675008,0,101,1,1
102615,20528,662680757,"Aurora Village Transit Center","LOCAL",0,7427640,11675008,0,101,1,1
102615,20528,662680767,"Aurora Village Transit Center","LOCAL",0,7427641,11675008,0,101,1,1
102615,20528,662680787,"Aurora Village Transit Center","LOCAL",0,7427647,11675008,0,101,1,1
102615,20528,662680807,"Aurora Village Transit Center","LOCAL",0,7427634,11675008,0,101,1,1
102615,20528,662680837,"Aurora Village Transit Center","LOCAL",0,7427648,11675008,0,101,1,1
102615,20528,662680847,"Aurora Village Transit Center","LOCAL",0,7427640,11675008,0,101,1,1
102615,20528,662680867,"Aurora Village Transit Center","LOCAL",0,7427647,11675008,0,101,1,1
102615,20528,662680887,"Aurora Village Transit Center","LOCAL",0,7427634,11675008,0,101,1,1
102615,20528,662680907,"Aurora Village Transit Center","LOCAL",0,7427648,11675009,0,101,1,1
102615,20528,662680927,"Aurora Village Transit Center","LOCAL",0,7427640,11675009,0,101,1,1
102615,20528,662680937,"Aurora Village Transit Center","LOCAL",0,7427634,11675009,0,101,1,1
102615,20528,662680957,"Aurora Village Transit Center","LOCAL",0,7427648,11675009,0,101,1,1
102615,20528,662680977,"Downtown Seattle","LOCAL",1,7427633,20675010,0,101,1,1
102615,20528,662681447,"Downtown Seattle","LOCAL",1,7427647,20675010,0,101,1,1
102615,20528,662681477,"Downtown Seattle","LOCAL",1,7427648,20675010,0,101,1,1
100089,20528,662682997,"Downtown Seattle","LOCAL",1,7427656,10002005,0,101,1,1
100089,20528,662683277,"Downtown Seattle","LOCAL",1,7427654,10002005,0,101,1,1
100089,20528,662683567,"Downtown Seattle","LOCAL",1,7427655,10002005,0,101,1,1
102615,20528,662684617,"Aurora Village Transit Center","LOCAL",0,7427647,11675009,0,101,1,1
102615,20528,662684677,"Aurora Village Transit Center","LOCAL",0,7427635,11675008,0,101,1,1
102615,20528,662684697,"Aurora Village Transit Center","LOCAL",0,7427635,11675008,0,101,1,1
102615,20528,662684717,"Aurora Village Transit Center","LOCAL",0,7427635,11675008,0,101,1,1
102615,20528,662684747,"Aurora Village Transit Center","LOCAL",0,7427636,11675008,0,101,1,1
102615,20528,662684767,"Aurora Village Transit Center","LOCAL",0,7427634,11675008,0,101,1,1
102615,20528,662684917,"Aurora Village Transit Center","LOCAL",0,7427635,11675008,0,101,1,1
102615,20528,662684927,"Aurora Village Transit Center","LOCAL",0,7427636,11675008,0,101,1,1
102615,20528,662685347,"Aurora Village Transit Center","LOCAL",0,7427640,11675008,0,101,1,1
102615,20528,662685377,"Aurora Village Transit Center","LOCAL",0,7427640,11675008,0,101,1,1
102615,20528,662685387,"Aurora Village Transit Center","LOCAL",0,7427641,11675008,0,101,1,1
102615,20528,662685407,"Aurora Village Transit Center","LOCAL",0,7427639,11675008,0,101,1,1
102615,20528,662685447,"Aurora Village Transit Center","LOCAL",0,7427640,11675008,0,101,1,1
102615,20528,662685467,"Aurora Village Transit Center","LOCAL",0,7427633,11675008,0,101,1,1
102615,20528,662685487,"Aurora Village Transit Center","LOCAL",0,7427641,11675008,0,101,1,1
102615,20528,662685497,"Aurora Village Transit Center","LOCAL",0,7427639,11675008,0,101,1,1
102615,20528,662685507,"Aurora Village Transit Center","LOCAL",0,7427633,11675008,0,101,1,1
102615,20528,662685547,"Aurora Village Transit Center","LOCAL",0,7427640,11675008,0,101,1,1
102615,20528,662685557,"Aurora Village Transit Center","LOCAL",0,7427641,11675008,0,101,1,1
102615,20528,662685567,"Aurora Village Transit Center","LOCAL",0,7427635,11675008,0,101,1,1
102615,20528,662685577,"Aurora Village Transit Center","LOCAL",0,7427637,11675008,0,101,1,1
102615,20528,662685627,"Aurora Village Transit Center","LOCAL",0,7427639,11675008,0,101,1,1
102615,20528,662685637,"Aurora Village Transit Center","LOCAL",0,7427635,11675008,0,101,1,1
102615,20528,662685657,"Aurora Village Transit Center","LOCAL",0,7427643,11675008,0,101,1,1
102615,20528,662685677,"Aurora Village Transit Center","LOCAL",0,7427640,11675008,0,101,1,1
102615,20528,662685687,"Aurora Village Transit Center","LOCAL",0,7427634,11675008,0,101,1,1
102615,20528,662685737,"Aurora Village Transit Center","LOCAL",0,7427641,11675008,0,101,1,1
102615,20528,662685747,"Aurora Village Transit Center","LOCAL",0,7427647,11675008,0,101,1,1
102615,20528,662685757,"Aurora Village Transit Center","LOCAL",0,7427633,11675008,0,101,1,1
102615,20528,662685767,"Aurora Village Transit Center","LOCAL",0,7427637,11675008,0,101,1,1
102615,20528,662685777,"Aurora Village Transit Center","LOCAL",0,7427637,11675008,0,101,1,1
102615,20528,662690847,"Aurora Village Transit Center","LOCAL",0,7427644,11675008,0,101,1,1
102615,20528,662691037,"Aurora Village Transit Center","LOCAL",0,7427644,11675008,0,101,1,1
102615,20528,662691047,"Aurora Village Transit Center","LOCAL",0,7427644,11675008,0,101,1,1
102615,20528,662691057,"Aurora Village Transit Center","LOCAL",0,7427644,11675008,0,101,1,1
102615,20528,662691087,"Aurora Village Transit Center","LOCAL",0,7427644,11675008,0,101,1,1
102615,20528,662691107,"Aurora Village Transit Center","LOCAL",0,7427644,11675008,0,101,1,1
102615,20528,662691197,"Aurora Village Transit Center","LOCAL",0,7427644,11675008,0,101,1,1
102615,20528,662691217,"Aurora Village Transit Center","LOCAL",0,7427644,11675008,0,101,1,1
102615,20528,662691297,"Aurora Village Transit Center","LOCAL",0,7427645,11675008,0,101,1,1
102615,20528,662691347,"Aurora Village Transit Center","LOCAL",0,7427645,11675008,0,101,1,1
102615,20528,662691367,"Aurora Village Transit Center","LOCAL",0,7427645,11675008,0,101,1,1
102615,20528,662691477,"Aurora Village Transit Center","LOCAL",0,7427645,11675008,0,101,1,1
102615,20528,662691557,"Aurora Village Transit Center","LOCAL",0,7427645,11675008,0,101,1,1
102615,20528,662691607,"Aurora Village Transit Center","LOCAL",0,7427645,11675008,0,101,1,1
102615,20528,662691887,"Aurora Village Transit Center","LOCAL",0,7427646,11675008,0,101,1,1
102615,20528,662691897,"Aurora Village Transit Center","LOCAL",0,7427646,11675008,0,101,1,1
102615,20528,662691907,"Aurora Village Transit Center","LOCAL",0,7427646,11675008,0,101,1,1
102615,20528,662691917,"Aurora Village Transit Center","LOCAL",0,7427646,11675008,0,101,1,1
102615,20528,662691927,"Aurora Village Transit Center","LOCAL",0,7427646,11675008,0,101,1,1
102615,20528,662691937,"Aurora Village Transit Center","LOCAL",0,7427646,11675008,0,101,1,1
102615,20528,662691957,"Aurora Village Transit Center","LOCAL",0,7427646,11675008,0,101,1,1
100101,20528,662692767,"Westwood Village Via 35th Ave SW","LOCAL",0,7427628,21021005,0,101,1,1
100101,20528,662692777,"Downtown Seattle Via 35th Ave SW","LOCAL",1,7427628,10021002,0,101,1,1
102615,18999,662717427,"Aurora Village Transit Center","LOCAL",0,7450763,11675008,0,101,1,1
102615,18999,662717437,"Aurora Village Transit Center","LOCAL",0,7450758,11675009,0,101,1,1
102615,18999,662717457,"Aurora Village Transit Center","LOCAL",0,7450757,11675009,0,101,1,1
102615,18999,662718307,"Downtown Seattle","LOCAL",1,7450759,20675010,0,101,1,1
100089,18999,662719917,"Downtown Seattle","LOCAL",0,7450769,21002004,0,101,1,1
102615,18999,662721307,"Downtown Seattle","LOCAL",1,7450763,20675010,0,101,1,1
100229,18999,662728497,"Downtown Seattle Greenwood","LOCAL",1,7450741,20005010,0,101,1,1
100089,80518,662783177,"Downtown Seattle","LOCAL",1,7427503,10002005,0,101,1,1
100089,80518,662783187,"Downtown Seattle","LOCAL",0,7427586,21002004,0,101,1,1
100089,80518,662783197,"W Queen Anne Seattle Center W","LOCAL",1,7427586,10002017,0,101,1,1
100089,80518,662783277,"Downtown Seattle","LOCAL",1,7427504,10002006,0,101,1,1
100028,80518,662783307,"Seattle Pacific University Seattle Center W","LOCAL",0,7427504,11013009,0,101,1,1
100089,80518,662783557,"Downtown Seattle","LOCAL",1,7427590,10002006,0,101,1,1
100028,80518,662783627,"Seattle Pacific University Seattle Center W","LOCAL",0,7427590,11013009,0,101,1,1
100089,80518,662783637,"Downtown Seattle","LOCAL",1,7427587,10002005,0,101,1,1
100089,80518,662783647,"Downtown Seattle","LOCAL",1,7427586,10002006,0,101,1,1
100028,80518,662783807,"Seattle Pacific University Seattle Center W","LOCAL",0,7427586,11013009,0,101,1,1
100089,80518,662784017,"Downtown Seattle","LOCAL",0,7427598,21002004,0,101,1,1
100089,80518,662784157,"Downtown Seattle","LOCAL",0,7427590,21002004,0,101,1,1
100028,80518,662784827,"Seattle Pacific University Seattle Center W","LOCAL",0,7427593,11013013,0,101,1,1
100028,80518,662784957,"Seattle Pacific University Seattle Center W","LOCAL",0,7427594,11013013,0,101,1,1
100028,80518,662785277,"Seattle Pacific University Seattle Center W","LOCAL",0,7427599,11013009,0,101,1,1
100089,80518,662785317,"Downtown Seattle","LOCAL",1,7427599,10002006,0,101,1,1
100028,80518,662785367,"Downtown Only","LOCAL",1,7427599,20013012,0,101,1,1
100246,80518,662804967,"Alaska Junction Via SR-99","LOCAL",0,7427494,21057006,0,101,1,1
100246,80518,662804977,"Alaska Junction Via SR-99","LOCAL",0,7427546,21057006,0,101,1,1
100246,80518,662804987,"Alaska Junction Via SR-99","LOCAL",0,7427496,21057006,0,101,1,1
100242,80518,662805007,"Alki Via SR-99","LOCAL",0,7427501,21056005,0,101,1,1
100242,80518,662805047,"Downtown Seattle Via SR-99","LOCAL",1,7427492,10056004,0,101,1,1
100246,80518,662805057,"Downtown Seattle Via SR-99","LOCAL",1,7427476,10057005,0,101,1,1
100246,80518,662805087,"Downtown Seattle Via SR-99","LOCAL",1,7427492,10057005,0,101,1,1
100005,80518,662805487,"Renton Rainier Beach Station","LOCAL",0,7427453,21106108,0,101,1,1
100005,80518,662805497,"Renton Rainier Beach Station","LOCAL",0,7427454,21106108,0,101,1,1
100005,80518,662805507,"International District Chinatown Station Rainier Beach Station","LOCAL",1,7427453,10106002,0,101,1,1
100005,80518,662805517,"Renton Rainier Beach Station","LOCAL",0,7427453,21106108,0,101,1,1
100005,80518,662805527,"International District Chinatown Station Rainier Beach Station","LOCAL",1,7427454,10106002,0,101,1,1
100005,80518,662805537,"Renton Rainier Beach Station","LOCAL",0,7427454,21106108,0,101,1,1
